word,antonym,word_hi,antonym_hi
multidimensional,unidimensional,बहुआयामी,एकआयामी
multidimensional language,one-dimensional language,बहुआयामी भाषा,एक आयामी भाषा
multiform,uniform,अनेक आकार का,वर्दी
multiform,unvarying,अनेक आकार का,बदलते
multilane,single-lane,एकाधिक - लेन,एकल लेन
multilateral,one-sided,बहुपक्षीय,एकतरफ़ा
multilateral,unilateral,बहुपक्षीय,एक तरफा
multilaterally,one-sidedly,बहुपक्षीय,एक तरफा
multilaterally,unilaterally,बहुपक्षीय,एकतरफा रूप से
multilingual,monolingual,बहुभाषी,एकल-
multinucleate,uninucleate,बहुमूलक,अनभिज्ञ
multiparous,uniparous,बहुतायत,एकतरफा
multiple,single,एकाधिक,अकेला
multiple-choice,true-false,बहुविकल्पी,सच्चा
multiply,divide,गुणा,विभाजित करना
multiply,fraction,गुणा,अंश
multiply,singly,गुणा,अकेले
multivalent,bivalent,बहुस्तरीय,बीवालेन्त
multivalent,double,बहुस्तरीय,दोहरा
multivalent,monovalent,बहुस्तरीय,मोनोवैलेन्ट
multivalent,univalent,बहुस्तरीय,एकतरफा
mundaneness,extraordinariness,शमन,विशिषटता
mundaneness,naiveness,शमन,भयावहता
mundaneness,naivete,शमन,भोलेपन
mundaneness,naivety,शमन,नौसिखिया
mundanity,extraordinariness,मुंडन,विशिषटता
mundanity,naiveness,मुंडन,भयावहता
mundanity,naivete,मुंडन,भोलेपन
mundanity,naivety,मुंडन,नौसिखिया
muscle sense,kinanesthesia,मांसपेशी,किनानेस्टेसिया
muscular,ectomorphic,मांसल,एक्टोमोर्फिक
muscular,endomorphic,मांसल,एंडोमोर्फिक
muscular,pyknic,मांसल,पाइनीक
mushroom,toadstool,मशरूम,सॉप की छतरी
musical,nonmusical,म्यूजिकल,अकारण
musical,unmelodic,म्यूजिकल,अनमोलोडिक
musical,unmelodious,म्यूजिकल,अनमोल
musical,unmusical,म्यूजिकल,बेसुरा
musically,unmusically,संगीत की दृष्टि से,अनैतिक रूप से
muster in,discharge,जुटाना,स्राव होना
muster in,muster out,जुटाना,जासूसी करना
muster out,draft,जासूसी करना,मसौदा
muster out,enlist,जासूसी करना,प्राप्त करना
muster out,muster in,जासूसी करना,जुटाना
mutability,fixity,अस्थिरता,स्थिरता
mutability,immutability,अस्थिरता,अचल स्थिति
mutability,immutableness,अस्थिरता,अयोग्यता
mutable,changeless,परिवर्तनशील,निरंतर
mutable,immutable,परिवर्तनशील,अडिग
mutableness,fixity,संभोगता,स्थिरता
mutableness,immutability,संभोगता,अचल स्थिति
mutableness,immutableness,संभोगता,अयोग्यता
mutual,nonreciprocal,आपसी,अन्त:
muzzle,unmuzzle,थूथन,अयोग्य
myelinated,unmyelinated,मेलिनकृत,बिना मेलिनकृत
myopia,farsightedness,खीस,दूरदर्शिता
myopia,hypermetropia,खीस,hypermetropia
myopia,hypermetropy,खीस,अतिवृद्धि
myopia,hyperopia,खीस,पास का साफ़-साफ़ न दिखना
myopia,longsightedness,खीस,दूरी की देखना
myopic,farsighted,कमबीन,दूरंदेश
myopic,presbyopic,कमबीन,जराक्षिदोषात्मक
mystify,demystify,रहस्यमय,नहीं रखना
mythicise,demythologise,मिथक,डिमैथोलॉजी करना
mythicise,demythologize,मिथक,डिमैथोलॉजी करना
mythicize,demythologise,मिथक करना,डिमैथोलॉजी करना
mythicize,demythologize,मिथक करना,डिमैथोलॉजी करना
mythologise,demythologise,मिथक,डिमैथोलॉजी करना
mythologise,demythologize,मिथक,डिमैथोलॉजी करना
mythologize,demythologise,मिथक करना,डिमैथोलॉजी करना
mythologize,demythologize,मिथक करना,डिमैथोलॉजी करना
nadir,zenith,नादिर,शीर्षबिंदु
naif,sophisticated,अनुभवहीन,जटिल
naive,sophisticated,अनुभवहीन,जटिल
naiveness,mundaneness,भयावहता,शमन
naiveness,mundanity,भयावहता,मुंडन
naiveness,sophistication,भयावहता,मिलावट
naiveness,worldliness,भयावहता,सांसारिकता
naivete,mundaneness,भोलेपन,शमन
naivete,mundanity,भोलेपन,मुंडन
naivete,sophistication,भोलेपन,मिलावट
naivete,worldliness,भोलेपन,सांसारिकता
naivety,mundaneness,नौसिखिया,शमन
naivety,mundanity,नौसिखिया,मुंडन
